RUC,RAZON_SOCIAL,REMYPE_DEPARTAMENTO,REMYPE_PROVINCIA,REMYPE_DISTRITO,DOMICILIO_FISCAL,APP_INFORMATICO_DEMANDAS,SIAF,ESTADO_DEUDA,TIPO_DOCUMENTO,DOC_DEVEN_O_SENTEN_JUDI,MONTO_DEUDA,DESC_NIVEL_GOBIERNO,DESC_SECTOR,DESC_PLIEGO,SEC_EJEC,DESC_EJECUTORA,OBSERVACION_GLOSA
20600791754,ALJHAMIL CONTRATISTAS GENERALES S.A.C.,APURIMAC,ANDAHUAYLAS,TALAVERA,SIN INFORMACION,NO,SI,SIAF,FACTURA,198,163253.13,GOBIERNO LOCAL,APURIMAC,MUNICIPALIDAD DISTRITAL DE ANCO HUALLO,300310,MUNICIPALIDAD DISTRITAL DE ANCO HUALLO, POR EL COMPROMISO ANUAL PARA LA OBRA MEJORAMIENTO DE SERVICIO DE TRANSITABILIDAD VEHICULAR PEATONAL EN TOTORABAMBA
20600420411,CONTRATISTAS  H.G. HERMANOS 7 S.A.C.,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,SIN INFORMACION,NO,SI,SIAF,FACTURA,163,164050.30,GOBIERNO LOCAL,HUANCAVELICA,MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA,300792,MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA,POR EL COMPROMISO ANUAL EJECUCION DE OBRA REHABILITACIÓN DE LOS INTERCEPTORES DEL CRUCE DE RIO DEL JR JOSE OLAYA  PSJE ARIAS Y SECTOR PAMPA AMARILLAREHABILITACIÓN DE BUZONES EN EL MALECN SANTA ROSA MEJO
20559638359,CONSTRUCTORA URTECHO VELASQUEZ S.A.C._URVEL S.A.C.,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,9,165493.88,GOBIERNO LOCAL,LA LIBERTAD,MUNICIPALIDAD DISTRITAL DE MAGDALENA DE CAO,301143,MUNICIPALIDAD DISTRITAL DE MAGDALENA DE CAO,COMPROMISO ANUAL POR LA OBRA DE LOS PUENTES EL PALMO Y SHOLOQUE EN LA LOCALIDAD MONCADA DIST MAGDALENA DE CAO PROVINCIA DE ASCOPE DEP LA LIBERTAD 
20486933772,EMPRESA J & R CONSTRUCTORA E INMOBILIARIA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,JUNIN,HUANCAYO,CHILCA,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,00141-2011-0-1817-SP-CO-02,165660.28,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,REGION HUANCAVELICA-SEDE CENTRAL,799,REGION HUANCAVELICA-SEDE CENTRAL,00141-2011-0-1817-SP-CO-02
20529437014,INVERSIONES - SERVICIOS GENERALES ALFA Y OMEGA EIRL,CAJAMARCA,CHOTA,CHOTA,SIN INFORMACION,NO,SI,SIAF,FACTURA,17,165916.52,GOBIERNO LOCAL,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE LA ESPERANZA,300670,MUNICIPALIDAD DISTRITAL DE LA ESPERANZA,"val 4 por la ejeucion de la obra REACION DEL LOCAL MULTIUSOS EN LA LOCALIDAD DE MIRAFLORES DEL DISTRITO DE LA ESPERANZA - SANTA CRUZ -  CAJAMARCA segun cej 03-2022-mdle/a, informe n° 062-2023-jui/ajlc, inf 109-2023-mdle/gidur, mem 364-2023-mdle/gaf"
20605382763,INDUSTRIAS MASTIL S.A.C.,LIMA,LIMA,ATE,SIN INFORMACION,NO,SI,SIAF,RESOLUCION ADMINISTRATIVA,RGA 08-2023-GA,166068.40,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,301270,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,RECONOCIMIENTO DE DEUDA A FAVOR DE LA EMPRESA MASTIL  SAC.
20518992296,INVERSIONES TECNOLOGICAS DEL PERU S.A.C.,LIMA,LIMA,LINCE,SIN INFORMACION,NO,SI,SIAF,ORDEN DE COMPRA - GUÍA DE INTERNAMIENTO,025-2023,166471.20,GOBIERNO NACIONAL,DEFENSA,M. DE DEFENSA,1122,COMISION NACIONAL DE INVESTIGACION Y DESARROLLO AEROESPACIAL,Contrato-OCAM-2023-1122-12: ADQUISICIÓN DE UNIDAD CENTRAL DE PROCESO - CPU - ESTACION DE TRABAJO
20490911414,CORPORACION TINTAYA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CORPORACION TINTAYA S.R.L.,CUSCO,CUSCO,CUSCO,SIN INFORMACION,NO,SI,SIAF,FACTURA,129,168000.00,GOBIERNO LOCAL,CUSCO,MUNICIPALIDAD PROVINCIAL DE CANCHIS - SICUANI,300724,MUNICIPALIDAD PROVINCIAL DE CANCHIS - SICUANI,COMPROIOS ANUAL CONTRATO N°73-2022-MPC/GAF
20528481991,CONSTRUCTORA DAISO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,LORETO,MAYNAS,PUNCHANA,SIN INFORMACION,NO,SI,SIAF,FACTURA,142,168012.41,GOBIERNO LOCAL,LORETO,MUNICIPALIDAD DISTRITAL DE PARINARI,301446,MUNICIPALIDAD DISTRITAL DE PARINARI,VALORIZACION N° 01 CORRESPONDIENTE AL MES DE ENERO 2024 DE LA OBRA CUI N 2469708
20528481991,CONSTRUCTORA DAISO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,LORETO,MAYNAS,PUNCHANA,SIN INFORMACION,NO,SI,SIAF,FACTURA,161,168012.41,GOBIERNO LOCAL,LORETO,MUNICIPALIDAD DISTRITAL DE PARINARI,301446,MUNICIPALIDAD DISTRITAL DE PARINARI,"POR EL COMPROMISO DE VALORIZACION N° 02 CORRESPONDIENTE AL MES DE FRBRERO 2024, DE LA OBRA DENOMINADA OBRA MEJORAMIENTO DE LAS VIAS PRINCIPALES DE LA ZONA URBANA DE LA LOCALIDAD DE SANTA RITA DE CASTILLA DEL DISTRITO DE PARINARI, CON CUI N° 2469708"
20574765162,ECOPSA CONSULTORES & EJECUTORES S.A.C.,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,SIN INFORMACION,NO,SI,SIAF,FACTURA,194,168451.14,GOBIERNO LOCAL,AYACUCHO,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PISCHA,300450,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PISCHA,COMPROMISO ANUAL POR LA EJECUCIÓN DEL PROYECTO MEJORAMIENTO DE LOS SERVICIOS DE SALUD DE CATEGORÍA I-1 DE LOS PUESTOS DE SALUD
20103919208,M Y P CONTRATISTAS GENERALES SRLTDA,LORETO,MAYNAS,IQUITOS,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,00842-2015-27-1903-JR-CI-01 [2015],168533.10,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,REGION LORETO-SEDE CENTRAL,861,REGION LORETO-SEDE CENTRAL,00842-2015-27-1903-JR-CI-01 [2015]
20494854172,VIAS INGENIERIA Y CONSTRUCCION S.R.L. VICON S.R.L.,JUNIN,HUANCAYO,EL TAMBO,SIN INFORMACION,NO,SI,SIAF,FACTURA,447,170279.00,GOBIERNO LOCAL,AYACUCHO,MUNICIPALIDAD DISTRITAL DE CARMEN SALCEDO,300482,MUNICIPALIDAD DISTRITAL DE CARMEN SALCEDO,POR EL COMPROMISO ANUAL POR EL SERVICIO DE EJECUCION DEL PY REHABILITACION DE PISTAS
20506039895,TRACTO DIESEL ARANA SOCIEDAD ANONIMA CERRADA,LIMA,LIMA,JESUS MARIA,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,07242-2016-0-1817-JR-CO-07,171250.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,301285,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,07242-2016-0-1817-JR-CO-07
20609658054,CORPORACION MAQ.BRA & J S.A.C.,ANCASH,HUARAZ,INDEPENDENCIA,SIN INFORMACION,NO,SI,SIAF,FACTURA,4,171414.40,GOBIERNO LOCAL,ANCASH,MUNICIPALIDAD PROVINCIAL DE CORONGO,300143,MUNICIPALIDAD PROVINCIAL DE CORONGO,"IMPORTE QUE SE COMPROMETE PARA LA EJECUCION DEL PROYECTO ""RENOVACION DE PUENTE; EN EL PUENTE HUICHANGA I EN LA LOCALIDAD HUICHANGA, DISTRITO DE CUSCA - CORONGO - ANCASH""."
20573814771,ASGESMUN F&J E.I.R.L.,JUNIN,JAUJA,JAUJA,SIN INFORMACION,NO,SI,SIAF,FACTURA,9,171774.90,GOBIERNO LOCAL,HUANCAVELICA,MUNICIPALIDAD DISTRITAL DE ACOSTAMBO,300869,MUNICIPALIDAD DISTRITAL DE ACOSTAMBO,"POR EL COMPROMISO DE EJECUCION DE OBRA, SEGUN CONTRATO SUSCRITO"
20504598960,STANDARD 10 S.A.,LIMA,LIMA,LA MOLINA,SIN INFORMACION,NO,SI,SIAF,FACTURA,270,171845.76,GOBIERNO NACIONAL,VIVIENDA CONSTRUCCION Y SANEAMIENTO,ORGANISMO TECNICO DE LA ADMINISTRACION DE LOS SERVICIOS DE SANEAMIENTO -OTASS,1589,ORGANISMO TECNICO DE LA ADMINISTRACION DE LOS SERVICIOS DE SANEAMIENTO -OTASS,SERVICIO DE MANTENIMIENTO CORRECTIVO Y/O PREVENTIVO DE LIMPIEZA DE MÁQUINAS DE BALDE PARA LAS REDES DE ALCANTARILLADO EN LA EPS SEDALIB S.A. A TODO COSTO ¿ SERV_MANT_04¿.
10067841501,TELLO CARRANZA HUGO ROLANDO,LIMA,LIMA,SAN MARTIN DE PORRES,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,02213-2015-0-0701-JR-CI-06,172103.09,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1316,REGION CALLAO - DIRECCION DE SALUD  I  CALLAO,02213-2015-0-0701-JR-CI-06
20532311366,IV V & CONSTRUCCIONES SOCIEDAD ANONIMA CERRADA  - IV V & CONSTRUCCIONES S.A.C.,LIMA,LIMA,SAN MARTIN DE PORRES,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,00680-2013-0-2301-JR-CI-01,173370.83,GOBIERNO LOCAL,TACNA,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,301781,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,00680-2013-0-2301-JR-CI-01
20602815472,Q.F. CONSTRUCTORES Y CONSULTORES S.A.C.,ICA,ICA,ICA,SIN INFORMACION,NO,SI,SIAF,FACTURA,72,173898.31,GOBIERNO LOCAL,ICA,MUNICIPALIDAD DISTRITAL DE PARCONA,300965,MUNICIPALIDAD DISTRITAL DE PARCONA,"AS-SM-25-2022-MDP/CS-1 - CREACION DEL ANILLO VIAL EN LOS CENTROS POBLADOS URBANOS Y RURALES DE LA ZONA SUR ESTE, DISTRITO DE PARCONA - ICA - ICA"
20513569344,OVLV S.A.C,LIMA,LIMA,LIMA CERCADO,SIN INFORMACION,NO,SI,SIAF,CONTRATO SUSCRITO (VARIOS),E001-337,174032.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE CHANCAY,301331,MUNICIPALIDAD DISTRITAL DE CHANCAY,"SERVICIO DE IMPRIMACION ASFALTICA EN CALIENTE 22 PARA LA OBRA MEJORAMIENTO DE LA MOVILIDAD URBANA, CALLE SIMON BOLIVAR, MARICAL CACERES"
20494336112,MINKA CONTRATISTAS Y CONSULTORES SOCIEDAD ANONIMA CERRADA - MINKA S.A.C.,LIMA,LIMA,LIMA CERCADO,SIN INFORMACION,NO,SI,SIAF,FACTURA,00000252,174820.82,GOBIERNO LOCAL,AYACUCHO,MUNICIPALIDAD DISTRITAL DE AYAHUANCO,300465,MUNICIPALIDAD DISTRITAL DE AYAHUANCO,POR EL COMPROMISO ANUAL PARA EL PAGO DE EJECUCION DE OBRA CON CUI 2376503
20529060247,EMPRESA ENCARNACION Y CARLOS CONSULTORA Y CONSTRUCTORA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITAD,PASCO,PASCO,CHAUPIMARCA,SIN INFORMACION,NO,SI,SIAF,FACTURA,68,174947.85,GOBIERNO LOCAL,ICA,MUNICIPALIDAD DISTRITAL DE PACHACUTEC,300964,MUNICIPALIDAD DISTRITAL DE PACHACUTEC,"EJECUCION DE OBRA MEJORAMIENTO DE PISTAS, VEREDAS Y SARDINELES EN EL BARRIOS LOS MENDOZA"
20450208273,IMPORTACIONES Y EXPORTACIONES COEMAR SAC,SAN MARTIN,RIOJA,RIOJA,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,17119-2017-0-1817-JR-CO-06,175982.52,GOBIERNO NACIONAL,DESARROLLO E INCLUSION SOCIAL,MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,1456,PROGRAMA NACIONAL DE ALIMENTACION ESCOLAR QALI WARMA,17119-2017-0-1817-JR-CO-06
20602556990,EMPRESA SEGURIDAD PRIVADA-JAVSEG S.A.C,UCAYALI,CORONEL PORTILLO,CALLERIA,SIN INFORMACION,NO,SI,SIAF,FACTURA,49,176400.00,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,1175,REGION UCAYALI -DIRECCION DE RED. DE SALUD Nº 3 ATALAYA,OS-00000062: SOLICITO LA CONTRATACION DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EL HOSPITAL INTERCULTURAL DE AT
20573151136,CONSTRUCTORA & CONSULTORA GARAY ESPINOZA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,HUANUCO,HUANUCO,HUANUCO,SIN INFORMACION,NO,SI,SIAF,FACTURA,66,176576.47,GOBIERNO LOCAL,HUANUCO,MUNICIPALIDAD PROVINCIAL DE PUERTO INCA,300941,MUNICIPALIDAD PROVINCIAL DE PUERTO INCA,EJECUCION DE OBRA RENOVACION DE PUENTE EN EL LA PUENTE TAMBO LARGO EN EL CAMINO VECINAL DE LA RUTA HU-979 CASERIO PUEBLO LUBRE DISTRITO DE PUERTO INCA PROVICNIA PUERTO INCA DEPARTAMENTO HUANUCO CUI 2528807
20494508932,REYSER CONTRATISTAS GENERALES S.A.C.,ICA,ICA,SUBTANJALLA,SIN INFORMACION,NO,SI,SIAF,FACTURA,30,177298.80,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,814,REGION ICA-AGRICULTURA,"fichas (3)de intervencion en los puntos criticos del rio grande del sector La Isla ,Gramadal y Pinto de la provincia de Palpa-ICA"
20186272642,SERVICIOS METAL MECANICA HNOS BENITES S.R.LTDA.,PIURA,TALARA,EL ALTO,SIN INFORMACION,NO,SI,SIAF,FACTURA,1668,177418.05,GOBIERNO LOCAL,PIURA,MUNICIPALIDAD DISTRITAL DE EL ALTO,301582,MUNICIPALIDAD DISTRITAL DE EL ALTO,COMPROMISO POR VALORIZACION N 5 CREACION DEL SERVICIO DE PROTECCION DEL AH VILLA GIRASOL
20610312251,CONSTRUCTORES Y CONSULTORES JBAN EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,TUMBES,ZARUMILLA,ZARUMILLA,SIN INFORMACION,NO,SI,SIAF,FACTURA,4,179647.11,GOBIERNO LOCAL,TUMBES,MUNICIPALIDAD PROVINCIAL DE ZARUMILLA,301812,MUNICIPALIDAD PROVINCIAL DE ZARUMILLA,"POR EL COMPROMISO DE LA EJECUCION DE LA OBRA: AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL AAHH LOS CIBELES DEL DISTRITO DE ZARUMILLA, PROVINCIA DE ZARUMILLA                                              "
20510874022,SABINA CONTRATISTAS GENERALES SAC,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,279,179680.27,GOBIERNO LOCAL,GOBIERNO LOCAL,PATRONATO DEL PARQUE DE LAS LEYENDAS,500238,PATRONATO DEL PARQUE DE LAS LEYENDAS,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA ""CREACIÓN DEL SERVICIO RECREATIVO SANTUARIO DEL RINOCERONTE EN EL PATRONATO DEL PARQUE DE LAS LEYENDAS - FELIPE BENAVIDES BARREDA- DISTRITO DE SAN MIGUEL - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA"""
10761393583,HUAMAN REQUEJO RUTH MILY,LIMA,LIMA,CHORRILLOS,SIN INFORMACION,NO,SI,SIAF,FACTURA,289,179990.00,GOBIERNO LOCAL,PROVINCIA CONSTITUCIONAL DEL CALLAO,MUNICIPALIDAD DISTRITAL DE VENTANILLA,300682,MUNICIPALIDAD DISTRITAL DE VENTANILLA,ADQUISICION DE UNIFORMES INSTITUCIONALES PARA LOS SERVIDORES SUJETOS AL REGIMEN LABORAL DLEG 276 
20136788982,ORTOPEDIA SAN JUAN DE DIOS SRLTDA.,LIMA,LIMA,LIMA CERCADO,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,14210-2011-0-1801-JR-CI-31,185938.18,GOBIERNO NACIONAL,INTERIOR,M. DEL INTERIOR,1067,SANIDAD DE LA PNP,14210-2011-0-1801-JR-CI-31
20564314031,MAQUINARIAS AGRICOLAS MGL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-MAGRI MGL E.I.R.L.,CUSCO,QUISPICANCHI,OROPESA,SIN INFORMACION,NO,SI,SIAF,FACTURA,260,186100.00,GOBIERNO LOCAL,CUSCO,MUNICIPALIDAD DISTRITAL DE PUCYURA,300706,MUNICIPALIDAD DISTRITAL DE PUCYURA,reconocimiento de deuda de tractor agricola 
20480836252,E & R2 CONTRATISTAS GENERALES S.A.C.,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,SIN INFORMACION,NO,SI,SIAF,FACTURA,380,186975.53,GOBIERNO LOCAL,AMAZONAS,MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,300001,MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,valorizacion de obra n° 05 corresponidente al 01/05/2023 al 31/05/2023
20605875778,KICNAKO SOCIEDAD ANONIMA CERRADA,HUANUCO,HUANUCO,AMARILIS,SIN INFORMACION,NO,SI,SIAF,FACTURA,69,187367.28,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,887,REGION PASCO-TRANSPORTES,"Contrato-SERV-0016-2023: SERVICIO DE SUPERVICION PARA EL MANTENIMIENTO PERIODICO DE LA VIA DEPARTAMENTAL PA- 103, TRAMOS"
20604498920,RODATRACT PERU S.A.C.,AREQUIPA,AREQUIPA,CERRO COLORADO,SIN INFORMACION,NO,SI,SIAF,FACTURA,0422,190000.00,GOBIERNO LOCAL,CUSCO,MUNICIPALIDAD DISTRITAL DE COPORAQUE,300742,MUNICIPALIDAD DISTRITAL DE COPORAQUE,ADQUISICION DE REPUESTOS  Y ACEITES PARA TRACTOR AGRICOLA
20414109226,ZAPATA GARCIA ROSELL S.A.C.,LIMA,LIMA,SAN MARTIN DE PORRES,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,03530-2003-0-0701-JR-CI-05,190708.97,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1316,REGION CALLAO - DIRECCION DE SALUD  I  CALLAO,03530-2003-0-0701-JR-CI-05
20480836252,E & R2 CONTRATISTAS GENERALES S.A.C.,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,SIN INFORMACION,NO,SI,SIAF,FACTURA,386,191272.69,GOBIERNO LOCAL,AMAZONAS,MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,300001,MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,PAGO DE LA VALORIZACIÓN N°02 DEL ADICIONAL DE OBRA N°02 CORRESPONDIENTE DEL  01 AL 29 DE MAYO DE 2023
20600083334,"J & J MERINO VENTAS, SERVICIOS Y CONSTRUCCIONES E.I.R.L.",PIURA,AYABACA,MONTERO,SIN INFORMACION,NO,SI,SIAF,FACTURA,60,191802.15,GOBIERNO LOCAL,PIURA,MUNICIPALIDAD DISTRITAL DE SICCHEZ,301546,MUNICIPALIDAD DISTRITAL DE SICCHEZ,"COMPROMISO ANUAL POR CONCEPTO DE PAGO DE  EJECUCION DE OBRA °CREACION DE LOS SERVICIOS DE TRANSITABILIDAD PEATONAL Y VEHICULAR EN LA CALLE LAS VEGAS DEL CENTRO POBLADO LAS VEGAS DEL DISTRITO DE SICCHEZ, AYABACA - PIURA° CUI 2413216"
20538678636,INFO TECH GROUP S.A.C.,LIMA,LIMA,SAN JUAN DE MIRAFLORES,SIN INFORMACION,NO,SI,SIAF,FACTURA,131,192049.25,GOBIERNO LOCAL,TACNA,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,301781,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,OC-00000898: ADQUISIION DE IMPRESORA MULTIFUNCIONAL LASER  PARA EL PROYECTO: MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DEL SERVICIO DE LA MUNICIPALIDAD  PC 1311 (RESP JUSTO IVAN MARON LIMACHI)
20542022290,EJ INVEDCA S.A.C.,ANCASH,HUARAZ,INDEPENDENCIA,SIN INFORMACION,NO,SI,SIAF,FACTURA,00000077,193250.00,GOBIERNO LOCAL,ANCASH,MUNICIPALIDAD DISTRITAL DE YANAMA,300250,MUNICIPALIDAD DISTRITAL DE YANAMA,compromiso anual para la  EJECUCION DE OBRA MEJORAMIENTO Y CREACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LOS CASERIOS MACHCO CHALHUA DISTRITO DE YANAMA - YUNGAY - ANCASH          
20103639426,CONSTRUCTORA SAN JUAN SRL,LIMA,LIMA,MIRAFLORES,SIN INFORMACION,NO,SI,SIAF,FACTURA,218,193380.04,GOBIERNO LOCAL,LAMBAYEQUE,MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,301216,MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,"POR EL COMPROMISO ANUAL POR LA EJECUCION RECONSTRUCCION TRAMO 1 -1197 -AV SAENZ PEÑA DESDE AV AUGUSTO B LEGUIA HASTA AV MEXICO Y DEL TRAMO 1 - 1199 AV SAN MARTIN DESDE AV MEXICO HASTA CA VENEZUELA, DISTRITO DE JOSE LEONARDO ORTIZ"
20601444683,TAILORING COMPANY S.A.C.,LIMA,LIMA,PUENTE PIEDRA,SIN INFORMACION,NO,SI,SIAF,FACTURA,409,193760.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD PROVINCIAL DE HUARAL,301327,MUNICIPALIDAD PROVINCIAL DE HUARAL,adquisicion de uniformes de verano e invierno para los obreros municipales
20600264657,SERVICIOS GENERALES SARAYACU E.I.R.L.,UCAYALI,CORONEL PORTILLO,MANANTAY,SIN INFORMACION,NO,SI,SIAF,FACTURA,408,194250.00,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,1175,REGION UCAYALI -DIRECCION DE RED. DE SALUD Nº 3 ATALAYA,OS-00000063: SOLICITO EL SERVICIO DE LIMPIEZA Y JARDINERIA PARA EL HOSPITAL INTERCULTURAL DE ATALAYA
20517862119,VACJAR  S.A.C.,LIMA,LIMA,LA VICTORIA,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,00012-2018-0-3002-JR-CI-01,195870.29,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,301282,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,00012-2018-0-3002-JR-CI-01
10403419309,EURIBE LARA AUGUSTO ROGER,ICA,ICA,ICA,SIN INFORMACION,NO,SI,SIAF,FACTURA,22,195996.77,GOBIERNO LOCAL,AYACUCHO,MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,300508,MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,PARA EL SERVICIO DE EJECUCION DE OBRA
20547683626,GRUPO ALL YOU S.A.C.,LA LIBERTAD,PATAZ,CHILLIA,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,02796-2015-0-0701-JR-CI-05,196467.41,GOBIERNO LOCAL,PROVINCIA CONSTITUCIONAL DEL CALLAO,MUNICIPALIDAD DISTRITAL DE BELLAVISTA,300678,MUNICIPALIDAD DISTRITAL DE BELLAVISTA,02796-2015-0-0701-JR-CI-05
20534198010,SERVICIOS GENERALES NUEVO HORIZONTE H & D SAC,LIMA,BARRANCA,BARRANCA,SIN INFORMACION,NO,SI,SIAF,FACTURA,0074,196496.35,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD PROVINCIAL DE BARRANCA,301294,MUNICIPALIDAD PROVINCIAL DE BARRANCA,"CONTRATACION DE LA EJECUCION DE LA OBRA:REHABILITACION DE LA BOCATOMA HUANCAR BAJO, DISTRITO DE PARAMONGA, PROVINCIA DE BARRANCA, REGIÓN DE LIMA, CUI N° 2528006."
20601579864,J & J TRADING CORPORATION S.A.C.,LIMA,LIMA,SANTIAGO DE SURCO,SIN INFORMACION,NO,SI,SIAF,FACTURA,185,196800.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE IMPERIAL,301317,MUNICIPALIDAD DISTRITAL DE IMPERIAL,"EJECUCION DEL PROYECTO  ADQUISCION DE CAMION COMPACTADOR Y RETROEXCAVADORA PARA EL SERVICIO DE LIMPIEZA PUBLICA Y GESTION INTEGRAL DE LOS RESIDUOS SOLIDOS DE IMPERIAL,  CAÑETE -  LIMA CON CUI N2564687 ITEM I: CAMION COMPACTADOR "
20488077717,FERDI INGENIEROS SAC,CAJAMARCA,JAEN,JAEN,SIN INFORMACION,NO,SI,SIAF,FACTURA,164,198600.03,GOBIERNO LOCAL,CAJAMARCA,MUNICIPALIDAD PROVINCIAL DE JAEN,300623,MUNICIPALIDAD PROVINCIAL DE JAEN,POR EL COMPROMISO DE LAS EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA Y SECUNDARIA SEGUN CONTRATO N° 01
20520536761,MCM SOLUTIONS S.A.C.,LIMA,LIMA,SANTA ANITA,SIN INFORMACION,NO,SI,SIAF,ORDEN DE COMPRA - GUÍA DE INTERNAMIENTO,O/C 00328-2023,200000.00,GOBIERNO LOCAL,PUNO,MUNICIPALIDAD DISTRITAL DE TARACO,301651,MUNICIPALIDAD DISTRITAL DE TARACO,por el compromiso de reconocimiento de deuda del proceso de proceso de adjudicacion directa - adquisicion de volquete
20393022095,WB & COMPAÑIA SERVICIOS EMPRESARIALES S.A.C.,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,17521-2018-0-1801-JR-CI-14,202750.50,GOBIERNO NACIONAL,INTERIOR,M. DEL INTERIOR,33,VII DIRECCION TERRITORIAL  DE POLICIA- LIMA,17521-2018-0-1801-JR-CI-14
